timestamp,dac
0.0,331
0.2,0
0.4,0
0.6,1218
0.8,1988
1.0,4052
1.2,6389
1.4,6851
1.6,4610
1.8,6113
2.0,6257
2.2,8123
2.4,10251
2.6,14110
2.8,13605
3.0,11596
3.2,14946
3.4,15658
3.6,18056
3.8,18497
4.0,14070
4.2,17384
4.4,17481
4.6,19792
4.8,19507
5.0,20668
5.2,23409
5.4,23314
5.6,24935
5.8,24764
6.0,24050
6.2,29321
6.4,27910
6.6,30033
6.8,26056
7.0,32605
7.2,30675
7.4,31567
7.6,29213
7.8,35026
8.0,32394
8.200000000000001,34366
8.4,33521
8.6,35582
8.8,40218
9.0,36866
9.2,37283
9.4,36546
9.6,42680
9.799999999999999,40937
10.0,39795
10.200000000000001,44462
10.4,45059
10.6,46237
10.8,43627
11.0,48636
11.2,45508
11.4,45076
11.6,47211
11.799999999999999,46911
12.0,53099
12.200000000000001,54243
12.4,55215
12.6,54287
12.8,50867
13.0,56484
13.2,57832
13.4,59728
13.6,59836
13.799999999999999,58344
14.0,61129
14.200000000000001,61179
14.4,58425
14.6,61381
14.8,65186
15.0,60564
15.2,65535
15.4,62548
15.6,65216
15.8,61178
16.0,64476
16.2,61779
16.400000000000002,58820
16.6,60475
16.8,63105
17.0,56840
17.2,61187
17.4,59290
17.6,56073
17.8,56755
18.0,54497
18.2,54039
18.4,55512
18.599999999999998,54535
18.8,52056
19.0,48945
19.2,48934
19.400000000000002,49554
19.599999999999998,46570
19.8,45217
20.0,43891
20.2,45328
20.400000000000002,42816
20.6,40973
20.8,45216
21.0,42916
21.2,43500
21.4,38493
21.6,37147
21.8,39703
22.0,39638
22.2,37056
22.4,35598
22.599999999999998,34111
22.8,32350
23.0,30964
23.2,31202
23.400000000000002,35398
23.599999999999998,30029
23.8,29120
24.0,26608
24.2,26394
24.400000000000002,25408
24.6,24690
24.8,24625
25.0,28202
25.2,24579
25.4,21218
25.6,22674
25.8,20458
26.0,20343
26.200000000000003,22797
26.4,21640
26.599999999999998,16727
26.8,17876
27.0,18430
27.2,16435
