timestamp,dac
0.0,3082
0.2,595
0.4,0
0.6,1267
0.8,1854
1.0,0
1.2,2753
1.4,0
1.6,2429
1.8,0
2.0,0
2.2,353
2.4,2705
2.6,143
2.8,540
3.0,1881
3.2,0
3.4,0
3.6,3336
3.8,2624
4.0,3059
4.2,4198
4.4,306
4.6,2644
4.8,750
5.0,2020
5.2,0
5.4,1283
5.6,0
5.8,1538
6.0,4006
6.2,563
6.4,0
6.6,2511
6.8,4680
7.0,3683
7.2,2766
7.4,3638
7.6,3118
7.8,5482
8.0,4713
8.200000000000001,0
8.4,2197
8.6,1864
8.8,1039
9.0,807
9.2,5085
9.4,6315
9.6,1432
9.799999999999999,5719
10.0,1800
10.200000000000001,1814
10.4,5040
10.6,5177
10.8,6641
11.0,3590
11.2,4792
11.4,4625
11.6,5928
11.799999999999999,6708
12.0,4812
12.200000000000001,5590
12.4,4332
12.6,4994
12.8,5669
13.0,3131
13.2,6264
13.4,6988
13.6,6505
13.799999999999999,4824
14.0,3704
14.200000000000001,4213
14.4,7273
14.6,3623
14.8,5284
15.0,6925
15.2,2254
15.4,2627
15.6,7043
15.8,4005
16.0,6519
16.2,6347
16.400000000000002,8347
16.6,8242
16.8,2862
17.0,6546
17.2,7922
17.4,3797
17.6,3575
17.8,5648
18.0,5950
18.2,5530
18.4,4204
18.599999999999998,8357
18.8,9102
19.0,6259
19.2,6350
19.400000000000002,8437
19.599999999999998,8520
19.8,4886
20.0,9687
20.2,4707
20.400000000000002,5868
20.6,9016
20.8,5927
21.0,5989
21.2,7670
21.4,6137
21.6,4986
21.8,5691
22.0,5146
22.2,8073
22.4,4530
22.599999999999998,8845
22.8,7157
23.0,6714
23.2,6169
23.400000000000002,7292
23.599999999999998,9057
23.8,8239
24.0,8659
24.2,8751
24.400000000000002,6933
24.6,6294
24.8,8263
25.0,5689
25.2,7954
25.4,6089
25.6,7319
25.8,8054
26.0,7007
26.200000000000003,9436
26.4,7371
26.599999999999998,11145
26.8,11622
27.0,7413
27.2,8657
27.400000000000002,6336
27.599999999999998,9416
27.799999999999997,8003
28.0,12128
28.2,9984
28.400000000000002,9613
28.6,6289
28.8,6595
29.0,10280
29.2,7550
29.4,7210
29.6,10150
29.8,6632
30.0,9608
30.200000000000003,8098
30.4,8100
30.599999999999998,9679
30.8,12525
31.0,8274
31.2,9769
31.4,7678
31.6,9743
31.8,11826
32.0,10434
32.2,10404
32.4,7949
32.599999999999994,13126
32.800000000000004,11235
33.0,7731
33.2,9073
33.4,11822
33.6,9227
33.8,9399
34.0,14203
34.2,11778
34.4,12536
34.6,13018
34.8,13160
35.0,12722
35.2,12949
35.4,14744
