timestamp,dac
0.0,0
0.2,2128
0.4,1671
0.6,2756
0.8,1931
1.0,0
1.2,2411
1.4,0
1.6,1589
1.8,0
2.0,1373
2.2,3012
2.4,0
2.6,1566
2.8,3381
3.0,0
3.2,1782
3.4,5168
3.6,3022
3.8,3139
4.0,4830
4.2,2894
4.4,708
4.6,3163
4.8,5654
5.0,5543
5.2,4295
5.4,1117
5.6,2874
5.8,5716
6.0,781
6.2,6558
6.4,4998
6.6,2883
6.8,5574
7.0,3384
7.2,2462
7.4,8078
7.6,3802
7.8,2427
8.0,2933
8.200000000000001,7219
8.4,6235
8.6,7838
8.8,7089
9.0,4719
9.2,8328
9.4,8023
9.6,7981
9.799999999999999,5116
10.0,5062
10.200000000000001,7444
10.4,7932
10.6,4328
10.8,7084
11.0,10029
11.2,7051
11.4,4206
11.6,6747
11.799999999999999,10917
12.0,4990
12.200000000000001,5978
12.4,5744
12.6,6298
12.8,5737
13.0,9292
13.2,5371
13.4,6664
13.6,5893
13.799999999999999,10796
14.0,10348
14.200000000000001,11713
14.4,12108
14.6,11657
14.8,12140
15.0,12288
15.2,9754
15.4,9160
15.6,12680
15.8,12539
16.0,12949
16.2,12900
16.400000000000002,12556
16.6,12225
16.8,7809
17.0,10603
17.2,11875
17.4,11418
17.6,13257
17.8,14828
18.0,14534
18.2,10667
18.4,12332
18.599999999999998,14756
18.8,13461
19.0,14227
19.2,15254
19.400000000000002,11474
19.599999999999998,11878
19.8,12502
20.0,10972
20.2,10180
20.400000000000002,12381
20.6,10900
20.8,12082
21.0,10974
21.2,16097
21.4,14580
21.6,13732
21.8,12976
22.0,14528
22.2,14237
22.4,14805
22.599999999999998,17520
22.8,13671
23.0,12277
23.2,17810
23.400000000000002,18119
23.599999999999998,15468
23.8,12600
24.0,13996
24.2,18072
24.400000000000002,18111
24.6,13384
24.8,13218
25.0,15412
25.2,19584
25.4,17883
25.6,15781
25.8,18596
26.0,14190
26.200000000000003,19032
26.4,13911
26.599999999999998,20001
26.8,18340
27.0,17408
27.2,18806
27.400000000000002,20979
27.599999999999998,19415
27.799999999999997,18919
28.0,16304
28.2,16022
28.400000000000002,16231
28.6,17984
28.8,18106
29.0,22065
29.2,19069
29.4,19188
29.6,18658
29.8,17989
30.0,19164
30.200000000000003,19762
30.4,22310
30.599999999999998,20948
30.8,22641
31.0,17851
31.2,21617
31.4,18736
31.6,21775
31.8,20091
32.0,20856
32.2,23279
32.4,21917
32.599999999999994,20340
32.800000000000004,22542
33.0,21684
33.2,20897
33.4,22400
33.6,20452
33.8,20609
34.0,23004
34.2,22893
34.4,25496
34.6,20265
34.8,19995
35.0,20474
35.2,24112
35.4,23665
35.6,19953
35.8,22209
36.0,20507
36.2,26287
36.4,23726
36.6,23139
36.8,26192
37.0,22194
37.199999999999996,25760
37.400000000000006,24581
37.6,22923
37.8,26375
38.0,24753
38.199999999999996,25138
38.4,24197
38.6,22237
38.800000000000004,22486
39.0,22784
39.199999999999996,24049
39.4,27395
39.6,22897
39.800000000000004,28164
40.0,27153
40.2,27223
40.4,28320
40.599999999999994,28060
40.800000000000004,25781
41.0,26867
41.2,24644
41.4,27755
41.6,26669
41.8,26408
42.0,25611
42.2,27099
42.4,28146
42.6,30121
42.8,25763
43.0,26568
43.2,28160
43.4,28588
43.6,26486
43.8,26288
44.0,30896
44.2,28772
44.4,27773
44.6,27703
44.8,29940
45.0,27068
45.199999999999996,31415
45.400000000000006,30083
45.6,26508
45.8,32986
46.0,29289
46.199999999999996,31972
46.4,30447
46.6,27080
46.800000000000004,33651
47.0,30191
47.199999999999996,29655
47.4,30886
47.6,30917
47.800000000000004,31979
48.0,30165
48.2,33007
48.4,29255
48.599999999999994,33925
48.800000000000004,34534
49.0,33890
49.2,33575
49.4,34939
49.6,30040
49.8,31040
50.0,29409
50.2,32071
50.4,32869
50.6,30379
50.8,31612
51.0,33502
51.2,34585
51.4,32453
51.6,30792
51.8,33008
52.0,33220
52.2,33586
52.400000000000006,32938
52.6,32378
52.8,35972
53.0,32623
53.199999999999996,35726
53.400000000000006,36591
53.6,33260
53.8,35517
54.0,33164
54.199999999999996,32881
54.4,33488
54.6,37248
54.800000000000004,38613
55.0,34904
55.199999999999996,35086
55.4,33430
55.599999999999994,34675
55.800000000000004,37086
56.0,33308
56.2,33342
56.4,39875
56.599999999999994,36291
56.800000000000004,38739
57.0,39750
57.2,38148
57.4,35694
57.6,37216
57.8,38666
58.0,35088
58.2,38745
58.4,34780
