timestamp,dac
0.0,0
0.2,2596
0.4,0
0.6,0
0.8,0
1.0,0
1.2,2243
1.4,1269
1.6,710
1.8,377
2.0,3361
2.2,3170
2.4,286
2.6,3531
2.8,0
3.0,317
3.2,4280
3.4,4259
3.6,913
3.8,1103
4.0,0
4.2,2437
4.4,3746
4.6,2904
4.8,0
5.0,2610
5.2,4671
5.4,2229
5.6,1356
5.8,940
6.0,524
6.2,0
6.4,1406
6.6,3987
6.8,934
7.0,0
7.2,4062
7.4,0
7.6,0
7.8,19
8.0,1823
8.200000000000001,845
8.4,3614
8.6,831
8.8,3803
9.0,363
9.2,5584
9.4,4867
9.6,487
9.799999999999999,2661
10.0,808
10.200000000000001,4258
10.4,1130
10.6,3940
10.8,4295
11.0,3900
11.2,6852
11.4,5270
11.6,1853
11.799999999999999,4664
12.0,7602
12.200000000000001,6202
12.4,5089
12.6,5429
12.8,1906
13.0,7967
13.2,5967
13.4,7748
13.6,2653
13.799999999999999,3468
14.0,6201
14.200000000000001,7599
14.4,6720
14.6,2949
14.8,8691
15.0,4414
15.2,4295
15.4,2753
15.6,7134
15.8,8400
16.0,7550
16.2,8910
16.400000000000002,8712
16.6,6219
16.8,6084
17.0,8135
17.2,8676
17.4,9380
17.6,9120
17.8,7721
18.0,7383
18.2,5687
18.4,7577
18.599999999999998,5838
18.8,7370
19.0,6276
19.2,6670
19.400000000000002,4748
19.599999999999998,9755
19.8,7834
20.0,4647
20.2,7094
20.400000000000002,6471
20.6,6591
20.8,11195
21.0,6683
21.2,5909
21.4,7917
21.6,6495
21.8,5880
22.0,7667
22.2,11752
22.4,5611
22.599999999999998,11534
22.8,7680
23.0,7525
23.2,9085
23.400000000000002,7534
23.599999999999998,11139
23.8,10159
24.0,7481
24.2,8315
24.400000000000002,9568
24.6,11751
24.8,9456
25.0,12264
25.2,11747
25.4,12023
25.6,8627
25.8,11313
26.0,9304
26.200000000000003,10421
26.4,7310
26.599999999999998,12725
26.8,11008
27.0,10162
27.2,10561
27.400000000000002,13627
27.599999999999998,10320
27.799999999999997,8878
28.0,11884
28.2,13538
28.400000000000002,8209
28.6,12163
28.8,11837
29.0,13477
29.2,11617
29.4,11928
29.6,9391
29.8,11340
30.0,10982
30.200000000000003,14449
30.4,12845
30.599999999999998,14860
30.8,12236
31.0,9500
31.2,12766
31.4,13601
31.6,11560
31.8,10464
32.0,11301
32.2,9461
32.4,10194
32.599999999999994,11600
32.800000000000004,14586
33.0,14441
33.2,13201
33.4,12290
33.6,14393
33.8,11320
34.0,10982
34.2,12836
34.4,12676
34.6,12976
34.8,13528
35.0,12885
35.2,13772
35.4,12851
35.6,16238
35.8,15435
36.0,16602
36.2,11517
36.4,13158
36.6,15647
36.8,15511
37.0,14100
37.199999999999996,15089
37.400000000000006,13073
37.6,14939
37.8,17257
38.0,14837
38.199999999999996,12545
38.4,17842
38.6,16417
38.800000000000004,11919
39.0,16590
39.199999999999996,17262
39.4,14669
39.6,18342
39.800000000000004,17990
40.0,17800
40.2,16525
40.4,16110
40.599999999999994,16275
40.800000000000004,14722
41.0,15702
41.2,12959
41.4,17901
41.6,18759
41.8,19312
42.0,13414
42.2,18106
42.4,16353
42.6,19216
42.8,19487
43.0,16779
43.2,19994
43.4,16634
43.6,13897
43.8,17256
44.0,20234
44.2,19379
44.4,14561
44.6,18401
44.8,16040
45.0,14931
45.199999999999996,20517
45.400000000000006,20038
45.6,19955
45.8,18197
46.0,15237
46.199999999999996,18152
46.4,19773
46.6,18334
46.800000000000004,19473
47.0,15527
47.199999999999996,19318
47.4,16667
47.6,18380
47.800000000000004,21775
48.0,15801
48.2,17226
48.4,21858
48.599999999999994,16874
48.800000000000004,17242
49.0,20213
49.2,19259
49.4,17967
49.6,18367
49.8,16831
50.0,19708
50.2,21318
50.4,20668
50.6,20931
50.8,19407
51.0,18105
51.2,20772
51.4,19823
51.6,19783
51.8,18975
52.0,19128
52.2,18449
52.400000000000006,19729
52.6,22476
52.8,21128
53.0,20445
53.199999999999996,21076
53.400000000000006,23799
53.6,18618
53.8,19837
54.0,24181
54.199999999999996,23985
54.4,22059
54.6,21102
54.800000000000004,22330
55.0,23309
55.199999999999996,20662
55.4,24147
55.599999999999994,24475
55.800000000000004,20990
56.0,24411
56.2,18942
56.4,21574
56.599999999999994,24572
56.800000000000004,20290
57.0,22260
57.2,21514
57.4,19418
57.6,20982
57.8,19581
58.0,23095
58.2,22491
58.4,22992
58.6,22776
58.8,23760
59.0,25406
59.2,21055
59.4,24478
59.6,25879
59.8,22847
60.0,24366
60.199999999999996,21122
60.400000000000006,26408
60.6,21205
60.8,22399
61.0,25088
61.199999999999996,23161
61.400000000000006,25027
61.6,23918
61.800000000000004,27368
62.0,24886
62.199999999999996,22657
62.4,21762
62.6,27484
62.8,23358
63.0,24455
63.2,21454
63.4,26337
63.6,24584
63.8,26520
64.0,21890
64.19999999999999,25841
64.4,22367
64.60000000000001,26511
64.8,24979
65.0,26959
65.19999999999999,28424
65.4,28286
65.60000000000001,26941
65.8,28712
66.0,28135
66.19999999999999,23363
66.4,29151
66.60000000000001,24112
66.8,22920
67.0,23142
67.2,28842
67.4,27339
67.6,27677
67.8,26980
68.0,23863
68.2,24805
68.4,28926
68.6,23606
68.8,30095
69.0,23867
69.2,29524
69.4,26613
69.6,29413
69.8,29773
70.0,25552
70.2,28992
70.4,25721
70.6,25580
70.8,30879
71.0,26982
71.2,29644
71.4,27294
71.6,28211
71.8,26377
72.0,27677
72.2,27360
72.4,26350
72.6,27296
72.8,25960
73.0,25879
73.2,27959
73.4,31361
73.6,26954
73.80000000000001,29172
74.0,27018
74.2,32243
74.39999999999999,29073
74.6,29710
74.80000000000001,30250
75.0,32103
75.2,30573
75.39999999999999,27308
75.6,28939
75.80000000000001,31933
76.0,29989
76.2,30509
76.39999999999999,31123
76.6,29459
76.8,29529
77.0,32672
77.2,32850
77.39999999999999,27600
77.60000000000001,29363
77.8,29362
78.0,31742
78.2,29620
78.39999999999999,32631
78.60000000000001,32902
78.8,29443
79.0,27632
79.2,28477
79.39999999999999,31404
79.60000000000001,30533
79.8,33835
80.0,31974
80.19999999999999,30841
80.4,29312
80.60000000000001,33279
80.8,32764
81.0,31760
81.19999999999999,29939
81.4,31827
81.60000000000001,33317
81.8,32527
82.0,34238
82.19999999999999,33907
82.4,29283
82.60000000000001,33873
82.8,31218
83.0,34030
83.2,33574
83.4,33825
83.6,32849
83.8,35765
84.0,32350
84.2,32941
84.4,31990
84.6,33848
84.8,35052
85.0,36115
85.2,30144
85.4,33186
85.6,33451
85.8,35471
86.0,32103
86.2,31673
86.4,34787
86.6,31847
86.8,30746
87.0,31798
87.2,36817
87.4,34473
87.6,37105
87.8,32433
88.0,35206
88.2,32036
88.4,31485
88.6,32195
88.8,31643
89.0,35480
89.2,36308
89.39999999999999,34864
89.6,35786
89.80000000000001,34450
90.0,36462
90.2,32995
90.39999999999999,37832
90.6,32218
90.80000000000001,34960
91.0,37792
91.2,36577
91.39999999999999,36838
91.6,35516
91.80000000000001,37564
92.0,33409
92.2,34345
92.39999999999999,34144
92.60000000000001,36517
92.8,38723
93.0,39328
93.2,33515
93.39999999999999,35237
93.60000000000001,34686
93.8,37710
94.0,33882
94.2,34921
94.39999999999999,36825
94.60000000000001,40052
94.8,38245
95.0,36440
95.2,35303
95.4,36870
95.60000000000001,39627
95.8,35094
96.0,37059
96.19999999999999,39494
96.4,35352
96.60000000000001,37866
96.8,37734
97.0,39875
97.19999999999999,39558
97.4,37154
97.60000000000001,37794
97.8,41461
98.0,37097
98.19999999999999,37477
98.4,36497
98.6,40562
98.8,35712
99.0,39275
99.2,36796
99.4,36891
99.6,41020
99.8,41051
100.0,40352
100.2,37446
100.4,36280
100.6,41773
100.8,40677
101.0,37635
101.2,38679
101.4,42203
101.6,40153
101.8,39267
102.0,42773
102.2,38888
102.4,42910
102.6,41779
102.8,38421
103.0,43476
103.2,37542
103.4,43434
103.6,38280
103.8,40459
104.0,38906
104.2,42886
104.4,40307
104.6,41595
104.80000000000001,42279
105.0,43515
105.2,38457
105.39999999999999,42071
105.6,40562
105.80000000000001,38767
106.0,44636
106.2,41065
106.39999999999999,39750
106.6,40309
106.80000000000001,41344
107.0,39691
107.2,44505
107.39999999999999,42453
107.6,40120
107.80000000000001,39567
108.0,40789
108.2,39163
108.39999999999999,41578
108.60000000000001,45400
108.8,43574
109.0,42813
109.2,39669
109.39999999999999,44852
109.60000000000001,41151
109.8,42213
110.0,41419
110.2,39913
110.39999999999999,45783
110.60000000000001,44822
110.8,44809
111.0,42407
111.19999999999999,40267
111.4,45675
111.60000000000001,46092
111.8,46551
112.0,45940
112.19999999999999,42723
112.4,46045
112.60000000000001,44131
112.8,42803
113.0,43677
113.19999999999999,43887
113.4,45001
113.60000000000001,41931
113.8,44878
114.0,46010
114.2,43031
114.4,47923
114.6,47911
114.8,46426
115.0,46907
115.2,48114
115.4,45808
115.6,47606
115.8,43892
116.0,46327
116.2,47838
116.4,46334
116.6,44248
116.8,44651
117.0,43456
117.2,45609
117.4,42767
117.6,47055
117.8,45082
118.0,48182
118.2,44619
118.4,44354
118.6,48118
118.8,45439
119.0,43948
119.2,48796
119.4,45366
119.6,46731
