timestamp,dac
0.0,0
0.2,1109
0.4,3558
0.6,5190
0.8,8331
1.0,6323
1.2,10143
1.4,7116
1.6,12833
1.8,9950
2.0,16183
2.2,15747
2.4,16840
2.6,14675
2.8,19622
3.0,21377
3.2,23296
3.4,23233
3.6,20776
3.8,23962
4.0,23044
4.2,27098
4.4,25959
4.6,27669
4.8,31765
5.0,34440
5.2,36775
5.4,33218
5.6,35845
5.8,39399
6.0,37671
6.2,38688
6.4,40270
6.6,43254
6.8,43814
7.0,46660
7.2,43553
7.4,50116
7.6,48560
7.8,51571
8.0,54738
8.200000000000001,55207
8.4,53971
8.6,55247
8.8,59337
9.0,61478
9.2,60487
9.4,61084
9.6,65120
9.799999999999999,62012
10.0,65398
10.200000000000001,64742
10.4,65535
10.6,59644
10.8,63541
11.0,60050
11.2,57225
11.4,59124
11.6,56932
11.799999999999999,51579
12.0,56266
12.200000000000001,50979
12.4,48363
12.6,49255
12.8,47697
13.0,44914
13.2,42818
13.4,41391
13.6,42294
13.799999999999999,44691
14.0,37362
14.200000000000001,35782
14.4,35978
14.6,38931
14.8,38043
15.0,36052
15.2,34444
15.4,32475
15.6,31155
15.8,27309
16.0,28397
16.2,23685
16.400000000000002,21393
16.6,20511
16.8,19122
17.0,22346
17.2,22381
17.4,15810
17.6,18834
17.8,18080
18.0,15640
18.2,14449
18.4,13325
18.599999999999998,10568
18.8,11320
19.0,7335
19.2,5196
19.400000000000002,4810
19.599999999999998,4143
19.8,3389
20.0,4181
20.2,0
20.400000000000002,0
20.6,5267
20.8,7060
21.0,8407
21.2,8097
21.4,11008
21.6,9699
21.8,8234
22.0,9622
22.2,10083
22.4,11541
22.599999999999998,17416
22.8,16061
23.0,18686
23.2,21310
23.400000000000002,18101
23.599999999999998,24079
23.8,22114
24.0,26963
24.2,28443
24.400000000000002,24432
24.6,25862
24.8,32488
25.0,28046
25.2,34177
25.4,33713
25.6,36595
25.8,33360
26.0,38013
26.200000000000003,40215
26.4,41595
26.599999999999998,41703
26.8,42570
27.0,42925
27.2,48413
27.400000000000002,43841
27.599999999999998,47152
27.799999999999997,47511
28.0,52363
28.2,54093
28.400000000000002,51662
28.6,53361
28.8,55501
29.0,59852
29.2,58072
29.4,58561
29.6,62045
29.8,60402
30.0,64057
30.200000000000003,63327
30.4,64432
30.599999999999998,65535
30.8,62043
31.0,61167
31.2,58324
31.4,55974
31.6,56020
31.8,55035
32.0,53333
32.2,56305
32.4,52272
32.599999999999994,51391
32.800000000000004,51348
33.0,45687
33.2,47963
33.4,45956
33.6,43801
33.8,45212
34.0,43162
34.2,41663
