timestamp,dac
0.0,2200
0.2,2099
0.4,0
0.6,3469
0.8,2078
1.0,6974
1.2,7664
1.4,9807
1.6,8352
1.8,7058
2.0,9227
2.2,11929
2.4,9344
2.6,9226
2.8,10866
3.0,14330
3.2,17058
3.4,16203
3.6,20541
3.8,21106
4.0,17251
4.2,23117
4.4,24255
4.6,21171
4.8,22933
5.0,26771
5.2,26085
5.4,28631
5.6,26312
5.8,25292
6.0,31651
6.2,30295
6.4,32396
6.6,28699
6.8,35130
7.0,33391
7.2,35930
7.4,33199
7.6,39585
7.8,37017
8.0,38362
8.200000000000001,39529
8.4,43366
8.6,43773
8.8,40975
9.0,46277
9.2,42625
9.4,47976
9.6,43818
9.799999999999999,49470
10.0,47836
10.200000000000001,51151
10.4,47207
10.6,50320
10.8,52885
11.0,52644
11.2,55695
11.4,57301
11.6,55810
11.799999999999999,53721
12.0,57345
12.200000000000001,55742
12.4,58711
12.6,61600
12.8,62401
13.0,65301
13.2,64831
13.4,62562
13.6,65431
13.799999999999999,65535
14.0,61132
14.200000000000001,64738
14.4,63975
14.6,62852
14.8,59302
15.0,57326
15.2,56818
15.4,57336
15.6,57688
15.8,53965
16.0,52768
16.2,51539
16.400000000000002,49607
16.6,49677
16.8,48886
17.0,49612
17.2,49090
17.4,48810
17.6,47768
17.8,44784
18.0,43287
18.2,41706
18.4,42617
18.599999999999998,44911
18.8,42733
19.0,39798
19.2,36130
19.400000000000002,36288
19.599999999999998,39818
19.8,34324
20.0,34872
20.2,31098
20.400000000000002,33252
20.6,28998
20.8,33292
21.0,30633
21.2,29431
21.4,29347
21.6,29509
21.8,29334
22.0,25454
22.2,22320
22.4,22222
22.599999999999998,24043
22.8,21862
23.0,18653
23.2,20777
23.400000000000002,20311
23.599999999999998,15461
23.8,14898
24.0,13761
24.2,12307
24.400000000000002,12964
24.6,12667
24.8,13702
25.0,8028
25.2,9720
25.4,11680
25.6,7296
25.8,4878
26.0,4433
26.200000000000003,4986
26.4,7478
26.599999999999998,2907
26.8,1459
27.0,0
27.2,62
27.400000000000002,0
27.599999999999998,346
27.799999999999997,3740
28.0,5964
28.2,2641
28.400000000000002,5545
28.6,5130
28.8,10138
29.0,8327
29.2,12022
29.4,7789
29.6,12116
29.8,9085
30.0,14854
30.200000000000003,15025
30.4,12576
30.599999999999998,18415
30.8,16007
31.0,18658
31.2,21144
31.4,20358
31.6,22393
31.8,18954
32.0,24999
32.2,26409
32.4,25930
32.599999999999994,27039
32.800000000000004,28939
33.0,25233
33.2,28418
33.4,31357
33.6,29787
33.8,32766
34.0,34300
34.2,33679
34.4,34134
34.6,37655
34.8,36044
35.0,35133
35.2,40617
35.4,35982
35.6,38080
35.8,40739
36.0,44487
36.2,42175
36.4,40596
36.6,41950
36.8,43134
37.0,47589
37.199999999999996,44873
37.400000000000006,48605
37.6,49061
37.8,48757
38.0,49967
38.199999999999996,51049
38.4,51474
38.6,56290
38.800000000000004,55787
39.0,56763
39.199999999999996,57041
39.4,60717
39.6,60585
39.800000000000004,58585
40.0,61659
40.2,59045
40.4,61254
40.599999999999994,62035
40.800000000000004,65535
41.0,65535
41.2,65535
41.4,65535
41.6,64396
41.8,58486
42.0,61075
42.2,61587
42.4,61088
42.6,57342
42.8,57475
43.0,56422
43.2,57829
43.4,53105
43.6,51210
43.8,54624
44.0,48810
44.2,47882
44.4,45788
44.6,49684
44.8,43751
45.0,46799
45.199999999999996,43774
45.400000000000006,41710
45.6,45505
45.8,42972
46.0,40680
46.199999999999996,39330
46.4,37159
46.6,38939
46.800000000000004,37291
47.0,36822
47.199999999999996,37993
47.4,33709
47.6,36654
47.800000000000004,30301
48.0,29632
48.2,33809
48.4,30737
48.599999999999994,28500
48.800000000000004,30441
49.0,26898
49.2,27884
49.4,23137
49.6,27060
49.8,25860
50.0,22073
50.2,22022
50.4,22744
50.6,16234
50.8,16182
51.0,18930
51.2,13862
51.4,15127
51.6,14941
51.8,16373
52.0,15671
52.2,14260
52.400000000000006,11896
52.6,9508
52.8,8604
53.0,9084
53.199999999999996,9347
53.400000000000006,6987
53.6,3565
53.8,6839
54.0,1605
54.199999999999996,4153
54.4,2059
54.6,2406
54.800000000000004,50
55.0,0
55.199999999999996,4696
55.4,4171
55.599999999999994,6747
55.800000000000004,5176
56.0,4665
56.2,9862
56.4,11262
56.599999999999994,11283
56.800000000000004,13367
57.0,11139
57.2,15460
57.4,16741
57.6,11795
57.8,15077
58.0,13626
58.2,16376
58.4,21271
58.6,17752
58.8,21695
59.0,21080
59.2,20966
59.4,26242
59.6,21222
59.8,26800
60.0,24218
60.199999999999996,29641
60.400000000000006,28312
60.6,31860
60.8,28524
61.0,33065
61.199999999999996,34560
61.400000000000006,30431
61.6,35630
61.800000000000004,33767
62.0,36721
62.199999999999996,36071
62.4,34744
62.6,38782
62.8,41362
63.0,41078
63.2,39394
63.4,40708
63.6,42592
63.8,43338
64.0,42977
64.19999999999999,48401
64.4,44450
64.60000000000001,49296
64.8,51714
65.0,50070
65.19999999999999,48909
65.4,52624
65.60000000000001,55150
65.8,50984
66.0,57263
66.19999999999999,52668
66.4,58419
66.60000000000001,59287
66.8,56438
67.0,61447
67.2,61413
67.4,59071
67.6,59760
67.8,62368
68.0,61427
68.2,65535
68.4,63054
68.6,60939
68.8,64366
69.0,61576
69.2,62638
69.4,58428
69.6,58622
69.8,56790
70.0,57321
70.2,58804
70.4,56640
70.6,53998
70.8,50567
71.0,55016
71.2,52400
71.4,47819
71.6,48117
71.8,48288
72.0,45593
72.2,48612
72.4,48508
72.6,45118
72.8,42918
73.0,44549
73.2,39166
73.4,41523
73.6,38785
73.80000000000001,41213
74.0,36516
74.2,33816
74.39999999999999,35122
74.6,33835
74.80000000000001,31129
75.0,33798
75.2,32429
75.39999999999999,33502
75.6,28004
75.80000000000001,32065
76.0,28569
76.2,28010
76.39999999999999,26531
76.6,24883
76.8,25121
77.0,24166
77.2,19248
77.39999999999999,19499
77.60000000000001,23570
77.8,16877
78.0,17733
78.2,14713
78.39999999999999,18095
78.60000000000001,18509
78.8,16236
79.0,10766
79.2,13278
79.39999999999999,10451
79.60000000000001,11567
79.8,8621
80.0,11338
80.19999999999999,9520
80.4,5147
80.60000000000001,9146
80.8,7501
81.0,6205
81.19999999999999,1703
81.4,845
81.60000000000001,1573
81.8,0
82.0,2566
82.19999999999999,3017
82.4,4857
82.60000000000001,1104
82.8,1958
83.0,3145
83.2,6984
83.4,8214
83.6,5191
83.8,11856
84.0,9415
84.2,12861
84.4,10714
84.6,11818
84.8,10808
85.0,13449
85.2,15330
85.4,16540
85.6,16343
85.8,17120
86.0,18861
86.2,20552
86.4,24575
86.6,25891
86.8,23804
87.0,25449
87.2,27952
87.4,24805
87.6,24586
87.8,28239
88.0,28692
88.2,32924
88.4,32599
88.6,33400
88.8,32971
89.0,34948
89.2,32250
89.39999999999999,35453
89.6,35290
89.80000000000001,36295
90.0,40016
90.2,37983
90.39999999999999,40712
90.6,40092
90.80000000000001,42440
91.0,40632
91.2,45050
91.39999999999999,46365
91.6,48248
91.80000000000001,44726
92.0,51437
92.2,50987
92.39999999999999,49035
92.60000000000001,50375
92.8,49881
93.0,51955
93.2,51867
93.39999999999999,54514
93.60000000000001,57142
93.8,59379
94.0,58107
94.2,58832
94.39999999999999,61425
94.60000000000001,58178
94.8,64420
95.0,63294
95.2,62921
95.4,65535
95.60000000000001,65535
95.8,61982
96.0,63006
96.19999999999999,61333
96.4,64542
96.60000000000001,61051
96.8,57566
97.0,61110
97.19999999999999,55056
97.4,59795
97.60000000000001,52648
97.8,57739
98.0,53309
98.19999999999999,53627
98.4,53937
98.6,48315
98.8,48122
99.0,45831
99.2,46777
99.4,46852
99.6,47125
99.8,47622
100.0,45112
100.2,42377
100.4,40595
100.6,40444
100.8,42382
101.0,36171
101.2,39838
101.4,34397
101.6,33167
101.8,38198
102.0,36067
102.2,35529
102.4,30384
102.6,29333
102.8,31646
103.0,32887
103.2,28582
103.4,29115
103.6,24479
103.8,22725
104.0,25866
104.2,23602
104.4,24772
104.6,20010
104.80000000000001,23625
105.0,19948
105.2,16785
105.39999999999999,21230
105.6,17091
105.80000000000001,13151
106.0,15018
106.2,13643
106.39999999999999,10208
106.6,10559
106.80000000000001,9245
