timestamp,dac
0.0,2912
0.2,0
0.4,4473
0.6,6322
0.8,4126
1.0,6752
1.2,7964
1.4,6518
1.6,9251
1.8,8731
2.0,9637
2.2,11685
2.4,13766
2.6,12752
2.8,15945
3.0,17199
3.2,18157
3.4,19182
3.6,19708
3.8,20526
4.0,21368
4.2,24963
4.4,23515
4.6,26391
4.8,25191
5.0,24767
5.2,31102
5.4,30232
5.6,30019
5.8,31888
6.0,36553
6.2,32979
6.4,33005
6.6,35220
6.8,37193
7.0,41265
7.2,38958
7.4,39080
7.6,40151
7.8,40799
8.0,47542
8.200000000000001,42867
8.4,47921
8.6,46304
8.8,47293
9.0,48444
9.2,51970
9.4,49935
9.6,54088
9.799999999999999,55585
10.0,54361
10.200000000000001,55070
10.4,56813
10.6,56670
10.8,62453
11.0,62826
11.2,60162
11.4,63951
11.6,65535
11.799999999999999,62481
12.0,63881
12.200000000000001,62384
12.4,59169
12.6,60567
12.8,56798
13.0,61109
13.2,58807
13.4,54060
13.6,53443
13.799999999999999,55753
14.0,52682
14.200000000000001,54366
14.4,50343
14.6,49219
14.8,49208
15.0,45813
15.2,44205
15.4,43515
15.6,46682
15.8,46088
16.0,44632
16.2,43673
16.400000000000002,39321
16.6,40031
16.8,34488
17.0,35887
17.2,32123
17.4,36947
17.6,31189
17.8,31925
18.0,32797
18.2,31288
18.4,31525
18.599999999999998,30302
18.8,24946
19.0,22668
19.2,25964
19.400000000000002,21004
19.599999999999998,23597
19.8,20445
20.0,18465
20.2,18657
20.400000000000002,18003
20.6,18212
20.8,13650
21.0,11521
21.2,14149
21.4,12702
21.6,8926
21.8,11583
22.0,10759
22.2,5416
22.4,6641
22.599999999999998,4723
22.8,1435
23.0,4581
23.2,0
23.400000000000002,0
23.599999999999998,0
23.8,3515
24.0,744
24.2,830
24.400000000000002,8195
24.6,7671
24.8,4556
25.0,11253
25.2,10979
25.4,12102
25.6,13136
25.8,11747
26.0,11312
26.200000000000003,17899
26.4,18864
26.599999999999998,15629
26.8,19031
27.0,22143
27.2,23070
27.400000000000002,18716
27.599999999999998,20291
27.799999999999997,21124
28.0,26008
28.2,26257
