timestamp,dac
0.0,35384
0.2,32118
0.4,36354
0.6,34155
0.8,39574
1.0,43056
1.2,41031
1.4,46683
1.6,47912
1.8,46503
2.0,46042
2.2,48426
2.4,53303
2.6,51455
2.8,52128
3.0,51469
3.2,57542
3.4,54262
3.6,59959
3.8,60300
4.0,60383
4.2,61885
4.4,60794
4.6,59364
4.8,62390
5.0,64255
5.2,64155
5.4,65451
5.6,65535
5.8,63112
6.0,62122
6.2,64405
6.4,64512
6.6,64609
6.8,62838
7.0,64031
7.2,64438
7.4,65535
7.6,65535
7.8,63260
8.0,63452
8.200000000000001,65535
8.4,65421
8.6,63884
8.8,61704
9.0,62274
9.2,57509
9.4,61195
9.6,58166
9.799999999999999,60052
10.0,58367
10.200000000000001,53862
10.4,50326
10.6,50376
10.8,52578
11.0,48530
11.2,48105
11.4,46592
11.6,47052
11.799999999999999,45447
12.0,45440
12.200000000000001,41000
12.4,42774
12.6,36277
12.8,37497
13.0,35316
13.2,31618
13.4,31466
13.6,29080
13.799999999999999,26866
14.0,30030
14.200000000000001,23706
14.4,21729
14.6,20091
14.8,19490
15.0,18995
15.2,17709
15.4,16342
15.6,12651
15.8,13122
16.0,15069
16.2,11304
16.400000000000002,12628
16.6,7378
16.8,9953
17.0,9877
17.2,4674
17.4,3762
17.6,3573
17.8,1783
18.0,2346
18.2,297
18.4,0
18.599999999999998,3714
18.8,1985
19.0,0
19.2,1858
19.400000000000002,3069
19.599999999999998,2667
19.8,0
20.0,0
20.2,0
20.400000000000002,1374
20.6,0
20.8,0
21.0,0
21.2,2456
21.4,1335
21.6,1330
21.8,6339
22.0,5029
22.2,2007
22.4,7113
22.599999999999998,6027
22.8,10205
23.0,5101
23.2,6390
23.400000000000002,13679
23.599999999999998,12103
23.8,12058
24.0,13564
24.2,17670
24.400000000000002,18170
24.6,17556
24.8,16623
25.0,21835
25.2,24331
25.4,21423
25.6,27639
25.8,24025
26.0,26024
26.200000000000003,31272
26.4,29057
26.599999999999998,34500
26.8,32671
27.0,38257
27.2,39196
27.400000000000002,37431
27.599999999999998,40420
27.799999999999997,41633
28.0,44533
28.2,45410
28.400000000000002,44697
28.6,46731
28.8,48565
29.0,47957
29.2,51799
29.4,55059
29.6,55596
29.8,54786
30.0,59312
30.200000000000003,56741
30.4,57505
30.599999999999998,56953
30.8,59940
31.0,60457
31.2,60512
31.4,60097
31.6,60260
31.8,65535
32.0,62094
32.2,64738
32.4,64273
32.599999999999994,62318
32.800000000000004,65535
33.0,64211
33.2,65535
33.4,65535
33.6,63194
33.8,65535
34.0,65535
34.2,61437
34.4,64984
34.6,65399
34.8,65535
35.0,64293
35.2,59273
35.4,64361
35.6,58323
35.8,56924
36.0,61594
36.2,59761
36.4,56035
36.6,52364
36.8,52066
37.0,50421
37.199999999999996,51628
37.400000000000006,53891
37.6,51583
37.8,46554
38.0,43629
38.199999999999996,45975
38.4,44501
38.6,39803
38.800000000000004,42579
39.0,39557
39.199999999999996,40724
39.4,39429
39.6,33483
39.800000000000004,32051
40.0,29376
40.2,29376
40.4,29560
40.599999999999994,25912
40.800000000000004,27956
41.0,25955
41.2,20079
41.4,19582
41.6,16686
41.8,18510
42.0,17677
42.2,15809
42.4,17279
42.6,11612
42.8,11246
43.0,11520
43.2,12479
43.4,6090
43.6,9385
43.8,9418
44.0,8187
44.2,6475
44.4,3057
44.6,1158
44.8,3814
45.0,3478
45.199999999999996,0
45.400000000000006,0
45.6,1942
45.8,2077
46.0,3476
46.199999999999996,0
46.4,2066
46.6,233
46.800000000000004,755
47.0,1492
47.199999999999996,0
47.4,0
47.6,167
47.800000000000004,4072
48.0,1264
48.2,1257
48.4,5213
48.599999999999994,3914
48.800000000000004,5997
49.0,7642
49.2,8259
49.4,7240
49.6,8006
49.8,6655
50.0,8686
50.2,10781
50.4,14099
50.6,16178
50.8,12685
51.0,18385
51.2,19532
51.4,18212
51.6,18990
51.8,25513
52.0,22440
52.2,26900
52.400000000000006,26011
52.6,25993
52.8,31254
53.0,33731
53.199999999999996,31145
53.400000000000006,32266
53.6,36571
53.8,40132
54.0,39791
54.199999999999996,43091
54.4,39157
54.6,44905
54.800000000000004,45536
55.0,49096
55.199999999999996,48800
55.4,48668
55.599999999999994,53411
55.800000000000004,49630
56.0,53103
56.2,54547
56.4,53666
56.599999999999994,53434
56.800000000000004,56576
57.0,56020
57.2,60016
57.4,58017
57.6,60469
57.8,64413
58.0,65266
58.2,60149
58.4,62102
58.6,65535
58.8,62153
59.0,65535
59.2,65283
59.4,65535
59.6,65535
59.8,65535
60.0,65344
60.199999999999996,65535
60.400000000000006,65535
60.6,61709
60.8,64734
61.0,65535
61.199999999999996,61339
61.400000000000006,61121
61.6,64755
61.800000000000004,58724
62.0,63589
62.199999999999996,62712
62.4,56908
62.6,56468
62.8,59703
63.0,54558
63.2,56799
63.4,52200
63.6,54468
63.8,55027
64.0,52234
64.19999999999999,52511
64.4,47982
64.60000000000001,48484
64.8,44368
65.0,43257
65.19999999999999,45334
65.4,39812
65.60000000000001,41295
65.8,37939
66.0,37098
66.19999999999999,32184
66.4,30384
66.60000000000001,33557
66.8,26809
67.0,28876
67.2,25505
67.4,28569
67.6,26564
67.8,24292
68.0,19983
68.2,19394
68.4,20532
68.6,17849
68.8,13897
69.0,11222
69.2,11657
69.4,9721
69.6,10376
69.8,6671
70.0,7749
70.2,9255
70.4,3988
70.6,7588
70.8,4391
71.0,633
71.2,3221
71.4,3268
71.6,0
71.8,1148
72.0,0
72.2,1643
72.4,2884
72.6,1271
72.8,0
73.0,0
73.2,2066
73.4,3114
73.6,2804
73.80000000000001,1795
74.0,495
74.2,1538
74.39999999999999,4069
74.6,4080
74.80000000000001,0
75.0,1090
75.2,1052
75.39999999999999,1923
75.6,8409
75.80000000000001,5386
76.0,10066
76.2,10328
76.39999999999999,9448
76.6,11482
76.8,9241
77.0,10385
77.2,15169
77.39999999999999,15523
77.60000000000001,17034
77.8,20292
78.0,22254
78.2,20905
78.39999999999999,25839
78.60000000000001,27191
78.8,23436
79.0,24889
79.2,26546
79.39999999999999,33433
79.60000000000001,28807
79.8,35046
80.0,34120
80.19999999999999,36934
80.4,35870
80.60000000000001,38981
80.8,43854
81.0,41959
81.19999999999999,46800
81.4,43625
81.60000000000001,46769
81.8,50655
82.0,52507
82.19999999999999,51120
82.4,48953
82.60000000000001,53576
82.8,51417
83.0,52620
83.2,57676
83.4,59004
83.6,55840
83.8,61216
84.0,58141
84.2,58909
84.4,65260
84.6,61363
84.8,62822
85.0,64634
85.2,65535
85.4,62107
85.6,65535
85.8,65535
86.0,64592
86.2,64865
86.4,65535
86.6,62851
86.8,62349
87.0,65535
87.2,62990
87.4,64581
87.6,65535
87.8,63320
88.0,65535
88.2,62576
88.4,59702
88.6,63717
88.8,60716
89.0,56345
89.2,55737
89.39999999999999,55537
89.6,57397
89.80000000000001,56251
90.0,53024
90.2,51584
90.39999999999999,52924
90.6,49846
90.80000000000001,49946
91.0,49288
91.2,46292
91.39999999999999,42681
91.6,40559
91.80000000000001,40453
92.0,41636
92.2,37680
92.39999999999999,39018
92.60000000000001,35907
92.8,33347
93.0,31610
93.2,29243
93.39999999999999,28234
93.60000000000001,29413
93.8,29566
94.0,22555
94.2,24595
94.39999999999999,19157
94.60000000000001,19895
94.8,17665
95.0,15549
95.2,17259
95.4,12029
95.60000000000001,15264
95.8,13731
96.0,13284
96.19999999999999,12501
96.4,10238
96.60000000000001,6465
96.8,5082
97.0,5158
97.19999999999999,8415
97.4,4422
97.60000000000001,5536
97.8,0
98.0,592
98.19999999999999,0
98.4,47
98.6,0
98.8,0
99.0,2078
99.2,874
99.4,0
99.6,1941
99.8,0
100.0,0
100.2,0
100.4,0
100.6,840
100.8,0
101.0,86
101.2,2564
101.4,2941
101.6,5051
101.8,5746
102.0,6912
102.2,5101
102.4,9743
102.6,7199
102.8,5658
103.0,6869
103.2,10804
103.4,14814
103.6,14417
103.8,16812
104.0,16963
104.2,18248
104.4,19716
104.6,18424
104.80000000000001,24184
105.0,22574
105.2,21957
105.39999999999999,24937
105.6,24569
105.80000000000001,29793
106.0,29415
106.2,30515
106.39999999999999,34212
106.6,32281
106.80000000000001,37862
107.0,39327
107.2,36785
107.39999999999999,41484
107.6,42557
107.80000000000001,45230
108.0,44269
108.2,45501
108.39999999999999,46396
108.60000000000001,50634
108.8,51879
109.0,50584
109.2,55181
109.39999999999999,52051
109.60000000000001,52667
109.8,53984
110.0,54617
110.2,61588
110.39999999999999,56481
110.60000000000001,60772
110.8,60703
111.0,59252
111.19999999999999,65295
111.4,65535
111.60000000000001,65535
111.8,64386
112.0,63187
112.19999999999999,65431
112.4,64305
