timestamp,dac
0.0,32229
0.2,36083
0.4,33320
0.6,33870
0.8,35943
1.0,37685
1.2,40335
1.4,42895
1.6,39829
1.8,45859
2.0,42769
2.2,44605
2.4,44101
2.6,50102
2.8,44989
3.0,51766
3.2,52642
3.4,52686
3.6,54848
3.8,53450
4.0,51203
4.2,52626
4.4,56732
4.6,56842
4.8,59707
5.0,54767
5.2,56671
5.4,59091
5.6,57116
5.8,63305
6.0,63289
6.2,58392
6.4,63109
6.6,64497
6.8,61413
7.0,64047
7.2,61937
7.4,62632
7.6,65535
7.8,63650
8.0,63575
8.200000000000001,65535
8.4,65535
8.6,62853
8.8,65535
9.0,65535
9.2,65535
9.4,64360
9.6,62726
9.799999999999999,63593
10.0,62682
10.200000000000001,61968
10.4,65535
10.6,61473
10.8,64015
11.0,65535
11.2,60855
11.4,61999
11.6,61640
11.799999999999999,64787
12.0,64525
12.200000000000001,62249
12.4,59155
12.6,62941
12.8,56648
13.0,58387
13.2,59797
13.4,54098
13.6,55578
13.799999999999999,57364
14.0,56516
14.200000000000001,56815
14.4,55669
14.6,55028
14.8,51879
15.0,48696
15.2,48964
15.4,49488
15.6,50546
15.8,49329
16.0,46621
16.2,45228
16.400000000000002,42551
16.6,40807
16.8,43772
17.0,39184
17.2,38666
17.4,40067
17.6,40164
17.8,38304
18.0,37309
18.2,35883
18.4,34643
18.599999999999998,32060
18.8,30824
19.0,29879
19.2,26071
19.400000000000002,27165
19.599999999999998,26751
19.8,26647
20.0,22043
20.2,19821
20.400000000000002,24221
20.6,18157
20.8,18170
21.0,20107
21.2,16936
21.4,16431
21.6,15861
21.8,15167
22.0,14987
22.2,15014
22.4,11372
22.599999999999998,11821
22.8,13079
23.0,9423
23.2,10792
23.400000000000002,8570
23.599999999999998,9090
23.8,5992
24.0,8494
24.2,3455
24.400000000000002,6623
24.6,2419
24.8,3691
25.0,0
25.2,4671
25.4,3367
25.6,0
25.8,0
26.0,1367
26.200000000000003,1840
26.4,3511
26.599999999999998,256
26.8,0
27.0,0
27.2,2978
27.400000000000002,0
27.599999999999998,0
27.799999999999997,2791
28.0,0
28.2,0
28.400000000000002,0
28.6,1037
28.8,1410
29.0,0
29.2,0
29.4,4566
29.6,1343
29.8,2200
30.0,0
30.200000000000003,4448
30.4,5943
30.599999999999998,2207
30.8,4392
31.0,7375
31.2,4719
31.4,9248
31.6,6305
31.8,9152
32.0,7898
32.2,9792
32.4,8076
32.599999999999994,13319
32.800000000000004,11315
33.0,14190
33.2,16329
33.4,16421
33.6,17845
33.8,17624
34.0,20348
34.2,21577
34.4,20133
34.6,18929
34.8,19115
35.0,23076
35.2,23667
35.4,23878
35.6,27263
35.8,28881
36.0,27197
36.2,26754
36.4,28510
36.6,33547
36.8,30793
37.0,32729
37.199999999999996,37060
37.400000000000006,34713
37.6,38246
37.8,41619
38.0,42187
38.199999999999996,42986
38.4,43798
38.6,44173
38.800000000000004,45773
39.0,44976
39.199999999999996,45178
39.4,45810
39.6,48704
39.800000000000004,52258
40.0,48161
40.2,53541
40.4,49598
40.599999999999994,54461
40.800000000000004,50760
41.0,52563
41.2,56264
41.4,54607
41.6,54756
41.8,57485
42.0,58329
42.2,56210
42.4,62058
42.6,62449
42.8,63093
43.0,63611
43.2,64972
43.4,60212
43.6,60943
43.8,63891
44.0,63622
44.2,63212
44.4,65446
44.6,65048
44.8,64151
45.0,65535
45.199999999999996,65535
45.400000000000006,65535
45.6,64248
45.8,64708
46.0,65535
46.199999999999996,62490
46.4,65422
46.6,64608
46.800000000000004,65535
47.0,65535
47.199999999999996,65535
47.4,63989
47.6,65060
47.800000000000004,61414
48.0,64852
48.2,64031
48.4,61359
48.599999999999994,65361
48.800000000000004,60098
49.0,58825
49.2,62849
49.4,63064
49.6,61913
49.8,58533
50.0,57360
50.2,55634
50.4,58053
50.6,57671
50.8,56336
51.0,54288
51.2,51451
51.4,50465
51.6,49385
51.8,47126
52.0,52287
52.2,46181
52.400000000000006,45392
52.6,49029
52.8,45953
53.0,44010
53.199999999999996,41601
53.400000000000006,45135
53.6,42774
53.8,39656
54.0,38266
54.199999999999996,37930
54.4,34976
54.6,34925
54.800000000000004,36081
55.0,31235
55.199999999999996,32348
55.4,31218
55.599999999999994,28506
55.800000000000004,31553
56.0,30222
56.2,27983
56.4,22929
56.599999999999994,25120
56.800000000000004,20200
57.0,21360
57.2,18469
57.4,18925
57.6,16475
57.8,19477
58.0,17555
58.2,17591
58.4,12978
58.6,16712
58.8,14784
59.0,13104
59.2,9742
59.4,11687
59.6,11463
59.8,6606
60.0,8042
60.199999999999996,7446
60.400000000000006,10138
60.6,9136
60.8,4748
61.0,2654
61.199999999999996,3985
61.400000000000006,2898
61.6,2461
61.800000000000004,2885
62.0,1148
62.199999999999996,2696
62.4,699
62.6,428
62.8,0
63.0,3942
63.2,0
63.4,1094
63.6,2288
63.8,0
64.0,0
64.19999999999999,0
64.4,0
64.60000000000001,3103
64.8,0
65.0,3221
65.19999999999999,974
65.4,0
65.60000000000001,0
65.8,3651
66.0,585
66.19999999999999,206
66.4,3806
66.60000000000001,5285
66.8,1280
67.0,3088
67.2,5077
67.4,1921
67.6,3553
67.8,7444
68.0,9475
68.2,5287
68.4,6106
68.6,9114
68.8,11995
69.0,8087
69.2,13358
69.4,11475
69.6,11108
69.8,10471
70.0,12178
70.2,17877
70.4,14365
70.6,19231
70.8,18923
71.0,19302
71.2,22687
71.4,20688
71.6,19401
71.8,26817
72.0,27112
72.2,27589
72.4,28523
72.6,25384
72.8,32278
73.0,31117
73.2,28182
73.4,33709
73.6,35157
73.80000000000001,34995
74.0,33230
74.2,39394
74.39999999999999,34880
74.6,42490
74.80000000000001,37767
75.0,38952
75.2,41790
75.39999999999999,46746
75.6,44425
75.80000000000001,43880
76.0,49800
76.2,48122
76.39999999999999,48575
76.6,50830
76.8,50472
77.0,54484
77.2,54148
77.39999999999999,52307
77.60000000000001,55775
77.8,54823
78.0,53823
78.2,56995
78.39999999999999,57963
78.60000000000001,56209
78.8,60420
79.0,57368
79.2,61794
79.39999999999999,60708
79.60000000000001,62215
79.8,64749
80.0,63669
80.19999999999999,63855
80.4,65535
80.60000000000001,62605
80.8,62934
81.0,64255
81.19999999999999,64559
81.4,65535
81.60000000000001,64245
81.8,62968
82.0,65535
82.19999999999999,63930
82.4,65535
82.60000000000001,65535
82.8,63078
83.0,63444
83.2,62449
83.4,61990
83.6,65535
83.8,63494
84.0,65535
84.2,61753
84.4,60862
84.6,64090
84.8,62962
85.0,61753
85.2,59559
85.4,64216
85.6,59202
85.8,58051
86.0,61021
86.2,59514
86.4,56128
86.6,56689
86.8,58035
87.0,56511
87.2,59082
87.4,52027
87.6,52204
87.8,55648
88.0,54013
88.2,51052
88.4,53894
88.6,49374
88.8,45994
89.0,50340
89.2,46879
89.39999999999999,46357
89.6,41854
89.80000000000001,41947
90.0,45493
90.2,38961
90.39999999999999,43251
90.6,39651
90.80000000000001,40062
91.0,39559
91.2,36889
91.39999999999999,37095
91.6,31966
91.80000000000001,34390
92.0,29276
92.2,33459
92.39999999999999,28896
92.60000000000001,29720
92.8,29851
93.0,23380
93.2,24403
93.39999999999999,24335
93.60000000000001,25830
93.8,24079
94.0,23793
94.2,22275
94.39999999999999,21592
94.60000000000001,14407
94.8,15191
95.0,16203
95.2,14299
95.4,11837
95.60000000000001,13778
95.8,11953
96.0,13608
96.19999999999999,10884
96.4,8103
96.60000000000001,9728
96.8,6979
97.0,7534
97.19999999999999,8261
97.4,5231
97.60000000000001,4271
97.8,1948
98.0,7322
98.19999999999999,2929
98.4,3236
98.6,0
98.8,4041
99.0,0
99.2,950
99.4,2969
99.6,816
99.8,1539
100.0,2277
100.2,0
100.4,0
