timestamp,dac
0.0,0
0.2,0
0.4,4037
0.6,5824
0.8,6518
1.0,6382
1.2,8029
1.4,8342
1.6,4677
1.8,9970
2.0,7576
2.2,10609
2.4,8583
2.6,11598
2.8,13094
3.0,12460
3.2,10734
3.4,12051
3.6,13339
3.8,13642
4.0,15858
4.2,14797
4.4,17798
4.6,18589
4.8,18732
5.0,21311
5.2,20719
5.4,25038
5.6,27100
5.8,22985
6.0,24175
6.2,27848
6.4,27723
6.6,29669
6.8,25913
7.0,28712
7.2,29890
7.4,30890
7.6,30457
7.8,35402
8.0,33749
8.200000000000001,32997
8.4,37066
8.6,38575
8.8,35928
9.0,38492
9.2,41306
9.4,41371
9.6,41758
9.799999999999999,44440
10.0,41655
10.200000000000001,40835
10.4,44886
10.6,42553
10.8,43114
11.0,47845
11.2,47011
11.4,50917
11.6,51788
11.799999999999999,49136
12.0,49456
12.200000000000001,55295
12.4,50596
12.6,56354
12.8,51808
13.0,53024
13.2,55247
13.4,55313
13.6,55830
13.799999999999999,57395
14.0,62517
14.200000000000001,62154
14.4,62125
14.6,64891
14.8,63684
15.0,65010
15.2,63415
15.4,65535
15.6,63740
15.8,64241
16.0,60458
16.2,62975
16.400000000000002,58475
16.6,61367
16.8,61568
17.0,56676
17.2,56366
17.4,59428
17.6,54411
17.8,53653
18.0,56840
18.2,56046
18.4,53489
18.599999999999998,53348
18.8,47417
19.0,49668
19.2,51634
19.400000000000002,48065
19.599999999999998,45016
19.8,46595
20.0,44769
20.2,43754
20.400000000000002,41846
20.6,45939
20.8,40262
21.0,43412
21.2,41711
21.4,36822
21.6,35408
21.8,38914
22.0,40121
22.2,35699
22.4,34113
22.599999999999998,35857
22.8,35271
23.0,30785
23.2,32936
23.400000000000002,30048
23.599999999999998,28613
23.8,26364
24.0,28359
24.2,27031
24.400000000000002,25127
24.6,28002
24.8,26804
25.0,23061
25.2,21521
25.4,19970
25.6,24148
25.8,22939
26.0,18707
26.200000000000003,18243
26.4,17373
26.599999999999998,14741
26.8,15418
27.0,12925
27.2,13514
27.400000000000002,15945
27.599999999999998,14339
27.799999999999997,9769
28.0,11645
28.2,10987
28.400000000000002,11116
28.6,5399
28.8,9759
29.0,3899
29.2,7081
29.4,3937
29.6,3592
29.8,5148
30.0,1242
30.200000000000003,4212
30.4,2186
30.599999999999998,0
30.8,0
31.0,0
31.2,2901
31.4,4946
31.6,1351
31.8,6264
32.0,5262
32.2,8279
32.4,9437
32.599999999999994,8860
32.800000000000004,9416
33.0,13250
33.2,12243
33.4,14430
33.6,13976
33.8,13545
34.0,17332
34.2,15244
34.4,14435
34.6,19474
34.8,20263
35.0,21774
35.2,19019
35.4,21928
35.6,20929
35.8,23177
36.0,23546
36.2,25417
36.4,24259
36.6,27600
36.8,27117
37.0,30503
37.199999999999996,25494
37.400000000000006,27144
37.6,28819
37.8,32314
38.0,33304
38.199999999999996,34422
38.4,33038
38.6,37399
38.800000000000004,37552
39.0,33306
39.199999999999996,39701
39.4,38022
39.6,37963
39.800000000000004,41052
40.0,43310
40.2,39294
40.4,39173
40.599999999999994,45857
40.800000000000004,44052
41.0,45048
41.2,45103
41.4,47409
41.6,43923
41.8,50857
42.0,46025
42.2,48164
42.4,49435
42.6,53361
42.8,50910
43.0,55390
43.2,57022
43.4,53050
43.6,53349
43.8,56796
44.0,59860
44.2,56328
44.4,58461
44.6,59464
44.8,57837
45.0,62917
45.199999999999996,60839
45.400000000000006,64510
45.6,65535
45.8,65535
46.0,65535
46.199999999999996,61537
46.4,64602
46.6,64461
46.800000000000004,62538
47.0,59613
47.199999999999996,60447
47.4,60597
47.6,57754
47.800000000000004,59133
48.0,54736
48.2,57871
48.4,56061
48.599999999999994,53958
48.800000000000004,51893
49.0,52457
49.2,51564
49.4,49355
49.6,52454
49.8,51340
50.0,47410
50.2,47300
50.4,47941
50.6,43956
50.8,42703
51.0,45868
51.2,42715
51.4,39415
51.6,40521
51.8,37707
52.0,37060
52.2,40774
52.400000000000006,38387
52.6,34695
52.8,33968
53.0,38375
53.199999999999996,34710
